epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,1.2457067678902896,59.40047990258694,1.239683167342722,68.17375379156412,0.31512341409779704,0.7844064487426791,0.38012291697317513,0.3732889390682705,0.8681650994250549,0.3732889390682705,0.000332824427480916
1,1.1354152694003272,69.63123903207708,1.2784861935316212,63.63532306987925,0.27097988782123605,0.7960071638412958,0.2308729796783743,0.3583704266807253,0.8653121737580527,0.3583704266807253,0.0006661577608142494
2,1.139510494698095,69.9392362147385,1.3727865815162659,49.57935099868369,0.21146060084824106,0.6994707636047977,0.19877386629497792,0.3053738687726277,0.8458020896990298,0.3053738687726277,0.0009994910941475827
3,1.129080671754502,70.18635023338547,1.311737922421337,60.00114462313283,0.26760611918732424,0.7983288950304449,0.3876936413812914,0.35606994146499193,0.8713153733319012,0.35606994146499193,0.0009994910941475827
4,1.1140586084991921,71.10198526866188,1.3365668040992569,47.35305900532249,0.2178891722017958,0.7696540246532872,0.3563903511818595,0.3097893284411897,0.8328907333795007,0.3097893284411897,0.0009961119935382127
5,1.1111886346613178,71.41714517650149,1.3898612591471986,45.613231843415555,0.37085392181717103,0.7734468170613304,0.4437146801358975,0.46246656477771986,0.8593150346754517,0.46246656477771986,0.0009860203882490518
6,1.113637395487487,71.2834409731756,1.2569034578156297,68.57437188805586,0.36387928460650765,0.8090367618311577,0.5058577683433121,0.4053781477411533,0.8683762507221285,0.4053781477411533,0.0009693527499296499
7,1.1054405043143352,71.16406222020605,1.3290326155885293,49.23024094316946,0.2615527457189059,0.7775911786118495,0.3749755778652969,0.33683629005467747,0.8350388782778758,0.33683629005467747,0.0009463344797952117
8,1.1065485211729094,71.29896021106164,1.3629844393173274,47.90247810908259,0.3976083279075238,0.8062388063963949,0.43452796225328943,0.5097503607655973,0.8713213046898426,0.5097503607655973,0.0009172768604618339
9,1.1031537407227145,71.63083314431698,1.3343113647760265,52.83580381159503,0.39003217761702635,0.8144006769693449,0.4090522674056972,0.4540835674352774,0.865197360933923,0.4540835674352774,0.0008825728463831227
10,1.1009678485739323,71.76811871023196,1.2517346570091525,70.82927945973788,0.4534361308079167,0.8118990646667633,0.5606491334199596,0.4770399472473065,0.9000787007985419,0.4770399472473065,0.0008426917498153162
11,1.0986474226449283,72.74583069705254,1.361084075739784,52.85297315858754,0.25039678535526744,0.803266331981112,0.4883854409497165,0.33962712004759354,0.8652986391387136,0.33962712004759354,0.000798172894174115
12,1.1016430550859175,72.63122709420178,1.3852636870676585,42.333886567847536,0.32563984024206355,0.8203222669148118,0.4616203648688966,0.39993386389081176,0.8574913201594002,0.39993386389081176,0.0007496183206106869
13,1.0975520747308514,74.04467152936121,1.390305933726095,45.269844903565506,0.354391389318603,0.7952931060451629,0.48001857642001466,0.4371380014528642,0.8667001832425433,0.4371380014528642,0.000697684646437889
14,1.0889821664067625,77.8098773980207,1.306597774046181,63.90430950609512,0.3984687505834931,0.7940745674450992,0.5357814759009931,0.43698183779018474,0.8874758897296529,0.43698183779018474,0.000643074185507527
15,1.0873322699816172,78.20024592023111,1.3173902321905986,58.7019973673668,0.3612245965580673,0.8170956858191818,0.5254304734234414,0.44313705245158574,0.8914850655976787,0.44313705245158574,0.0005865254506203184
