epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,1.4923249843466373,36.359186791934775,1.1183890191307904,66.57700452126137,0.26733983186390803,0.675494104686978,0.27464823240569813,0.2844878494561863,0.832076439163879,0.2844878494561863,0.000332824427480916
1,0.9449905289038447,69.3638306254253,0.8757613934304592,69.39850054369599,0.2990304187095688,0.8011304847414971,0.2626941178040702,0.34703886712357174,0.8602917955720215,0.34703886712357174,0.0006661577608142494
2,0.7641062115894929,72.27428462282283,0.7209909404933887,70.66330910547703,0.43503003895637704,0.8904574328652026,0.37663495061647717,0.5190057705721164,0.8725054008965948,0.5190057705721164,0.0009994910941475827
3,0.6351850161115632,74.79795146059904,0.7770684487628241,72.78086190121901,0.4707422955186037,0.8731720569602135,0.5618683209372141,0.497814701681872,0.914016393725481,0.497814701681872,0.0009994910941475827
4,0.575685385620321,77.78122649730801,0.6375160432645004,74.18874835460426,0.5404954752204606,0.9164198194699115,0.5758198828397825,0.5560906764452808,0.9207450541455169,0.5560906764452808,0.0009961119935382127
5,0.5410100252573726,79.29972423508065,0.5757270221510072,76.91295141074801,0.5809288124084409,0.9265361679600644,0.5463670658197534,0.6356301778413401,0.9321594707616583,0.6356301778413401,0.0009860203882490518
6,0.5173849212759324,80.21655305788676,0.5334643538850937,79.92331025010016,0.5743736351282646,0.9269627463362395,0.6045374751425794,0.5667070914204788,0.9242888006920689,0.5667070914204788,0.0009693527499296499
7,0.5039075455592789,80.9949025272482,0.6637268562930344,77.93166599896983,0.571054389598865,0.915276155655105,0.5687999322576269,0.6002551077621405,0.9097258250991702,0.6002551077621405,0.0009463344797952117
8,0.49399955632122416,81.34587606097867,0.5478495807543288,80.16368110799519,0.5990771301489178,0.9272327400482334,0.5677043545553595,0.6454862287681505,0.9407257095092287,0.6454862287681505,0.0009172768604618339
9,0.4792679262070255,81.92008786276219,0.5334108601303866,77.99462027127568,0.5801238318544072,0.9365673567555198,0.5360537797068238,0.6811381702138404,0.9319606941184029,0.6811381702138404,0.0008825728463831227
10,0.467073481456014,82.29493714708656,0.570476576250835,76.65541120586047,0.5592502256810209,0.9282978444464509,0.5476838691060568,0.6258848453261019,0.9103695541984311,0.6258848453261019,0.0008426917498153162
11,0.4581613615723967,82.64710446834673,0.49149686631059997,80.74743890574028,0.6068122385601086,0.9378742274244166,0.5763893804605095,0.6454051543049004,0.9322128516482074,0.6454051543049004,0.000798172894174115
12,0.4467040704861852,83.0744804039777,0.4917905383954083,80.97636353230698,0.5865433385870926,0.9426178412395954,0.6107523387238473,0.5859834194799285,0.9253772667250507,0.5859834194799285,0.0007496183206106869
13,0.44222729303909625,83.35502047345614,0.45889390482954734,82.3327419447147,0.6138940643376678,0.944318786015663,0.586580229702893,0.6471339777593307,0.9381353234301114,0.6471339777593307,0.000697684646437889
14,0.43197518773661314,83.74777657072595,0.47502662687406055,81.96646254220798,0.6144340749628444,0.9426351249495394,0.5799412053811381,0.6598515093816448,0.9406028695366734,0.6598515093816448,0.000643074185507527
15,0.42364131840130753,83.9698210512493,0.49076828947902595,81.03359468894867,0.6075013684031692,0.9420522992516419,0.5748955503189277,0.6515043893171516,0.9415525414108498,0.6515043893171516,0.0005865254506203184
16,0.4145426441012448,84.29691883438585,0.4784093109251809,82.09237108681965,0.6143378786924238,0.9443250488100535,0.5905534565310325,0.6432870306707068,0.9347709060850491,0.6432870306707068,0.000528803166407169
17,0.4115913036442895,84.43778576288992,0.48768579546552504,81.00497911062783,0.6077932146562692,0.9423228158828569,0.5789801310258219,0.6491856367047137,0.9421451827054075,0.6491856367047137,0.00047068792774041353
18,0.4011748590314661,84.93440137524324,0.46887555223529354,81.98935500486465,0.6131041365558745,0.9459121332519149,0.5852610127425508,0.6581408349434912,0.9339227078978786,0.6581408349434912,0.00041296564352726436
19,0.3938195664691561,85.12063222987572,0.4467269095734958,83.128255022034,0.6127779888946198,0.948461180430533,0.6052175265379323,0.6245021127208206,0.937911366418421,0.6245021127208206,0.0003564169086400556
