epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,1.4170851677428675,49.484880680936406,1.098121009603904,70.3141990499628,0.3117418140321046,0.6918156916406071,0.2821888318572777,0.3503270237164223,0.8570319223766966,0.3503270237164223,0.000332824427480916
1,0.901172168473251,71.46012152757052,1.1000111050849413,59.966805929147824,0.3481329200512396,0.7908342316222904,0.3020820356119973,0.5271327467090117,0.8897890649207458,0.5271327467090117,0.0006661577608142494
2,0.7066675903232953,72.89386035073477,0.7159309733088,71.00669604532708,0.46745925556046347,0.887455245172565,0.5002557969805379,0.5438471337963738,0.8925684469205415,0.5438471337963738,0.0009994910941475827
3,0.6160449994429377,75.52258049112419,0.600122924486216,76.11171521776456,0.5397318602960169,0.9158705530829969,0.5487100154719702,0.5561127291326882,0.9015003455066065,0.5561127291326882,0.0009994910941475827
4,0.5614718047717145,78.32439982331944,0.6421320502557893,74.0227780003434,0.5512779947206924,0.902184266371296,0.5446580697471158,0.5822309838668159,0.9199135549810613,0.5822309838668159,0.0009961119935382127
5,0.5404208029044494,79.38090178709993,0.808587444089625,71.55611514908716,0.46931146803187024,0.8797944168349032,0.5529735072483564,0.5050489353702685,0.8681101712459507,0.5050489353702685,0.0009860203882490518
6,0.5135403690447334,80.48157388947915,0.5437002738896948,78.88170319922165,0.5772727304354579,0.9297109898848477,0.5703093376240019,0.6131516432580414,0.9161697732964498,0.6131516432580414,0.0009693527499296499
7,0.49699413667198356,81.11189370515835,0.5199347008971402,80.13506552967435,0.598468967177124,0.932900377321938,0.5657308913211464,0.6471461537565338,0.931869653208028,0.6471461537565338,0.0009463344797952117
8,0.4789535070193633,81.72669428295153,0.5717155135025943,76.16894637440623,0.5579710620315961,0.9322499586111201,0.5264468430832803,0.6626739778334683,0.9226649245824168,0.6626739778334683,0.0009172768604618339
9,0.47872883864031496,81.69565580717943,0.5663568808758346,78.4696388714016,0.552178527836882,0.9325423148816974,0.6233506613284153,0.5161399323200071,0.9002693078012983,0.5161399323200071,0.0008825728463831227
10,0.466220706314531,82.34985137345255,0.5536865397308864,77.4108624735306,0.5847882090968637,0.934800795135604,0.5436984127712241,0.6526048422472341,0.9360606292987551,0.6526048422472341,0.0008426917498153162
11,0.45197655972633655,82.80587820979622,0.48666125840514246,81.10227207691868,0.602461867158919,0.9420819989457414,0.5915751956334171,0.6254034198318912,0.9247339141586748,0.6254034198318912,0.000798172894174115
12,0.4443660770663778,83.1031313046904,0.5387400450715183,79.49979969095176,0.5623242422357972,0.9399928486651135,0.6158117333553654,0.5357790067732958,0.9095960614132194,0.5357790067732958,0.0007496183206106869
13,0.43635778388449253,83.39560924946578,0.5289762228401038,79.92331025010016,0.5864728550808206,0.9412955807939489,0.5916446005853947,0.5987492713126147,0.9165233927547602,0.5987492713126147,0.000697684646437889
14,0.4276269070974743,83.64630463070183,0.493954606245469,81.21673439020202,0.6033324044474613,0.9420845446309499,0.5838069341718428,0.6325517519619622,0.9286069781332078,0.6325517519619622,0.000643074185507527
15,0.4207241303593148,84.03786694044194,0.47116347195675773,82.13243289646883,0.6140963834430904,0.9429964293662098,0.5818280430207111,0.6576773087578467,0.9392432593230946,0.6576773087578467,0.0005865254506203184
16,0.4163792932761535,84.22290400754474,0.4944396023332638,80.77605448406112,0.5902831120316047,0.9452993429175519,0.6062312714496436,0.5837057590472252,0.917916279129139,0.5837057590472252,0.000528803166407169
17,0.40468442219359274,84.61446631728485,0.4820075037270567,82.103817318148,0.608050940725553,0.9444650976732201,0.6077849563640615,0.6123199849787412,0.9285276469287032,0.6123199849787412,0.00047068792774041353
18,0.39789425025459463,84.87232442369907,0.4810876112132177,81.05648715160534,0.6016889805304434,0.9468064325739928,0.5958237934646474,0.6208265881024368,0.9236090930502175,0.6208265881024368,0.00041296564352726436
19,0.38904422669465305,85.18867811906837,0.45668018679984296,82.27551078807302,0.6094233141186807,0.9488779530447566,0.6027850431374292,0.6195060788423973,0.9303717376407779,0.6195060788423973,0.0003564169086400556
20,0.38082037331493757,85.57427149116,0.4476151503350613,82.6875751158931,0.6202057401802253,0.9499381639028972,0.5850668753968684,0.6677584606706093,0.9413910547709247,0.6677584606706093,0.00030180644770969354
