epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,1.3823992920285872,50.867286640323755,1.0456573780435716,65.36370400045784,0.2438077625854512,0.8089350287381827,0.2916671456179549,0.2579403682017045,0.820888649246938,0.2579403682017045,0.000332824427480916
1,0.9042016880202839,69.2778779232872,0.7910133803630397,69.54730155096435,0.3802362531348204,0.8635573404009982,0.45558478598974067,0.3694048685247203,0.8459789744899637,0.3694048685247203,0.0006661577608142494
2,0.6834761187320447,74.9388183891031,0.6804214525614342,76.0144222514737,0.5535047421680431,0.8836588387368224,0.5415790295432771,0.5701541323459292,0.9139352989408123,0.5701541323459292,0.0009994910941475827
3,0.607805173770162,77.08286079243616,0.6176198603462999,78.07474389057403,0.5343690955335086,0.9057448588395314,0.5991111576217608,0.5255540143066624,0.9174585625984939,0.5255540143066624,0.0009994910941475827
4,0.554496077317318,79.02515310325069,0.5652148141695635,78.10908258455903,0.575933974609652,0.9227227554876644,0.5530336309828775,0.6222014009176441,0.9177423100231064,0.6222014009176441,0.0009961119935382127
5,0.5202587349269227,80.28937409719818,0.5260698847527051,79.44829164997425,0.5937276448267756,0.9346390366598515,0.5764925028587566,0.6212790318629452,0.9336851634056726,0.6212790318629452,0.0009860203882490518
6,0.5017623866332396,80.98415843948094,0.5548029353801351,78.86453385222916,0.5637753028646146,0.9287118658691694,0.5794475414282416,0.5918286525651086,0.9364620589053096,0.5918286525651086,0.0009693527499296499
7,0.4883036419635511,81.60373416739289,0.5264076585099645,78.81302581125165,0.6018296489598145,0.9389075616323206,0.5640248176838694,0.6616372302006981,0.9361417820212944,0.6616372302006981,0.0009463344797952117
8,0.4782877887023314,81.81861592273808,0.5046053550539226,80.0377725633835,0.6007364463685849,0.9393862975054443,0.577147912397946,0.6352066289995821,0.9376065909633937,0.6352066289995821,0.0009172768604618339
9,0.46444383554786217,82.42983513794215,0.48454422759313653,82.01797058318549,0.6097808918603074,0.9400880237235016,0.5882863497536578,0.6437134846444821,0.9433731043368061,0.6437134846444821,0.0008825728463831227
10,0.4539630675133858,82.67456158152972,0.48027539068329944,81.36553539747038,0.6066651453045416,0.9404248904251471,0.5888594749082413,0.6282871583954329,0.9307537407079043,0.6282871583954329,0.0008426917498153162
11,0.44854662873362766,83.02911647784927,0.5162829782297141,80.19801980198021,0.5979882208865854,0.9358097554531373,0.5771787776310011,0.635872874921342,0.9400617727124054,0.635872874921342,0.000798172894174115
12,0.4395430084175736,83.31204412238709,0.4728475880883906,82.65323642190808,0.6001196052365787,0.9381956396829508,0.6130617052046727,0.5992976406275669,0.9347503028767823,0.5992976406275669,0.0007496183206106869
13,0.4326312873654693,83.55557677844497,0.48633384128121565,81.39987409145539,0.6167440488133618,0.9439635555334084,0.580267879366308,0.6679539726601262,0.9446524594535537,0.6679539726601262,0.000697684646437889
14,0.4212894229033521,83.96265832607112,0.4757088796935812,81.5028901734104,0.5914713922486723,0.9440745366899481,0.6127711806266063,0.5817414804233183,0.9234578637366676,0.5817414804233183,0.000643074185507527
15,0.41531318230483366,84.21574128236657,0.4444707455317469,83.38579522692153,0.6266986450141181,0.9485218100340941,0.5971850687606544,0.6632904834195452,0.9429226889527913,0.6632904834195452,0.0005865254506203184
16,0.4064465153080816,84.54403285303282,0.47239839998039884,81.69175299032794,0.6131588535406606,0.9460972486021717,0.5645626567363432,0.697603722823758,0.945569053218392,0.697603722823758,0.000528803166407169
17,0.3981548988182126,84.84725488557547,0.4541842044487487,82.99090024609397,0.6231616601070094,0.9473561125510791,0.8027554030132172,0.6443895439485015,0.93810905000895,0.6443895439485015,0.00047068792774041353
18,0.39347525980636366,85.08481860398486,0.45189614789764376,83.1110856750415,0.622587625010264,0.9479635307359597,0.6939270292568575,0.6554537716621096,0.9427099505650449,0.6554537716621096,0.00041296564352726436
19,0.38611916747257,85.28059975885492,0.448744528376273,83.56321181251073,0.6211968610209073,0.9477641304538004,0.7365926445744079,0.6415805719636939,0.9440154503182109,0.6415805719636939,0.0003564169086400556
20,0.37904812645821173,85.53607029020975,0.44397473786651653,83.01951582441481,0.6268302873813631,0.9487381770438926,0.7083505999006008,0.6620405032421923,0.9430816397516757,0.6620405032421923,0.00030180644770969354
21,0.3722946422473165,85.92524502489047,0.45476681439980976,83.06530074972815,0.6181061226368615,0.9472680110281273,0.6656301721091171,0.6428248073158356,0.9448007065278023,0.6428248073158356,0.0002498727735368957
22,0.3672795514569028,86.099538004226,0.4346102111204697,83.56321181251073,0.6305774267858343,0.9511759858960429,0.6311655566007113,0.6696942303238285,0.9457899435011521,0.6696942303238285,0.00020131819997346774
23,0.3612051312477534,86.27024962097246,0.43385497105382653,83.67767412579408,0.6292292170397283,0.9518626558265195,0.6732986928308485,0.6513589619702996,0.9405528095371102,0.6513589619702996,0.0001567993443322665
24,0.3547029313922838,86.60689770434658,0.44211269985802853,83.41441080524238,0.63158809378702,0.9497321462478642,0.6964172426505753,0.6696601204430008,0.9430614975097547,0.6696601204430008,0.00011691824776445973
25,0.3524646132729436,86.6534554180047,0.43512630413701064,83.63188920048074,0.6294462948179425,0.9505911596337677,0.6621116664638408,0.6588230765078675,0.9439997031045282,0.6588230765078675,8.221423368574889e-05
26,0.3470050782420253,86.86117444817171,0.4442977425064484,83.64333543180908,0.6264012555836141,0.9499909377434765,0.6712332424509811,0.6429442695792145,0.9391428744907312,0.6429442695792145,5.315661435237112e-05
27,0.3438995714178522,86.9447395752504,0.43967169871295453,83.6032736221599,0.6267539502092644,0.9508130615203247,0.6712235853440587,0.6429706663307883,0.9389839368061244,0.6429706663307883,3.0138344217932835e-05
28,0.3419052791049462,87.14529588023923,0.4395945231518606,83.7806902077491,0.6282314221575767,0.9506955317667062,0.6703372946165533,0.6471377058925254,0.9409114645123235,0.6471377058925254,1.3470705898530797e-05
29,0.34030813260842824,87.10828846681868,0.43898264193621866,83.73490528243576,0.6288458238309736,0.9508058498218613,0.6765542665845368,0.6499532522412202,0.9407728315920995,0.6499532522412202,3.379100609369949e-06
