epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,1.4023964554298924,48.84978571513842,1.1251085391879951,66.23934069707549,0.25944917870316,0.690553682020931,0.28965210179891354,0.2727757967938355,0.8266605019933081,0.2727757967938355,0.000332824427480916
1,0.957467229129704,69.48320937839483,0.8359916255856953,69.65604074858352,0.30192938003459346,0.8462647623260168,0.2585603441005313,0.3661445931579171,0.869291338833295,0.3661445931579171,0.0006661577608142494
2,0.7331570926968378,73.69847314574952,0.6491336563642878,74.22881016425342,0.4081007326075137,0.8984754554721816,0.41550100397664363,0.420069709264833,0.8897317823867288,0.420069709264833,0.0009994910941475827
3,0.5913155113012736,77.55918201678465,0.5710429595987292,79.05911978481085,0.5829663152294613,0.9201563981446139,0.5671699704439164,0.6109504586151144,0.9232690094737581,0.6109504586151144,0.0009994910941475827
4,0.5490956672275339,78.92248737569687,0.5274427321052899,79.95192582842098,0.5683288852898463,0.9279474620811119,0.6002303467525198,0.5602922355725477,0.9244594839823275,0.5602922355725477,0.0009961119935382127
5,0.523954729951975,80.07687991691239,0.6029288795416372,76.15177702741373,0.5043854581299176,0.9253428345642222,0.6141222045198164,0.46817762993615253,0.8898157131594511,0.46817762993615253,0.0009860203882490518
6,0.4989101106428918,80.88268649945682,0.5134268535749755,79.98054140674184,0.5995967525825259,0.934319822240661,0.5576884325486928,0.6660320544898989,0.9346094118965682,0.6660320544898989,0.0009693527499296499
7,0.48832583595778195,81.1811333818807,0.4934397349609946,81.54295198305958,0.6126942292489114,0.9390475250845982,0.577277895940821,0.6645472228687961,0.9364955556764866,0.6645472228687961,0.0009463344797952117
8,0.4799002706094553,81.70281853235761,0.530829663150502,79.48835345962341,0.579138632185303,0.9345921618932902,0.5935899802086985,0.578048244042175,0.9133172207439418,0.578048244042175,0.0009172768604618339
9,0.4637263526898304,82.19585278212183,0.5465418106883112,80.10644995135353,0.5951782385172828,0.931333218239416,0.6166809425283659,0.645671527607693,0.935977673722719,0.645671527607693,0.0008825728463831227
10,0.45505894904828253,82.47758663912997,0.5140373038984564,79.84318663080181,0.6132249886926697,0.9411796517501034,0.6533487496990608,0.6684096768566007,0.9403609270111886,0.6684096768566007,0.0008426917498153162
11,0.44588768671032125,82.83214153544952,0.46020862101203336,82.6704057689006,0.5993612872018768,0.9435228077234348,0.7449050632330169,0.6001605146990503,0.9363510447760707,0.6001605146990503,0.000798172894174115
12,0.43435492369964834,83.33114472286222,0.5020057015175367,80.79322383105362,0.6153839316741287,0.9413498611615416,0.6745491443381522,0.6928787861924998,0.9460018586859466,0.6928787861924998,0.0007496183206106869
13,0.43539969670863554,83.2344479329569,0.46500305254964064,81.70319922165626,0.619157607408415,0.947938299454556,0.6904084406599686,0.6190683120744128,0.9264256437229033,0.6190683120744128,0.000697684646437889
14,0.426134847002175,83.51498800243533,0.46104785892432626,82.46437360499056,0.6326565555169565,0.9475265604959742,0.6573523149360371,0.6829948402534147,0.946860979992484,0.6829948402534147,0.000643074185507527
15,0.4180360611158473,83.88744971170031,0.4676986558593973,82.3670806386997,0.6375906059275849,0.9461049011853568,0.6518507023587777,0.6846397178072482,0.9411017146085087,0.6846397178072482,0.0005865254506203184
16,0.41061000864924363,84.1799276564757,0.47364411231157555,82.1209866651405,0.6301101037678044,0.9460549839822059,0.6636027268711719,0.6897878254750937,0.9418540221106241,0.6897878254750937,0.000528803166407169
17,0.4043250397871469,84.35780199840032,0.4394866715926323,83.43730326789904,0.6155884548705484,0.9498937355560413,0.6964988179752692,0.6146948184745126,0.9420337607983722,0.6146948184745126,0.00047068792774041353
18,0.39586835942650567,84.8377045853379,0.4771364432943128,81.86916957591713,0.6288276597342792,0.9467736003943589,0.6593693196507802,0.6783765508183315,0.9455771285914938,0.6783765508183315,0.00041296564352726436
19,0.39037999863387973,85.02512922750009,0.46550320099740133,81.8920620385738,0.6441141975361276,0.947651396407213,0.6422861649461263,0.6842306673215124,0.9389346050234387,0.6842306673215124,0.0003564169086400556
20,0.38241978217172257,85.32476989745365,0.4428995165729175,83.42013392090654,0.6427321691201835,0.9492372877034306,0.6804178622367463,0.6628121700049694,0.9433124706288881,0.6628121700049694,0.00030180644770969354
21,0.37783075077388123,85.43221077512624,0.44511737843064497,82.85926858581813,0.6422629286500898,0.9505133756981146,0.6733106245954571,0.6277071551458928,0.9337627066295993,0.6277071551458928,0.0002498727735368957
22,0.369070120872432,85.85361777310874,0.4412078327723663,83.38007211125736,0.6467114439081008,0.9502521349499805,0.6770542472924429,0.6583953375271567,0.9444697730519132,0.6583953375271567,0.00020131819997346774
23,0.3648569550223023,86.07804982869149,0.44179229030426403,83.69484347278659,0.6396628294011562,0.9505094637538167,0.6945571943725402,0.6332942110806592,0.9392379137923719,0.6332942110806592,0.0001567993443322665
24,0.36113422401533785,86.17594040612651,0.45110295544358064,83.09963944371316,0.6477817594066564,0.9509594361197526,0.6718218183952264,0.6755055520748876,0.940501377628286,0.6755055520748876,0.00011691824776445973
