epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_precision,val_recall,val_specificity,val_sensitivity,lr
0,0.7381372529586763,71.43147062685783,0.6703382840883123,72.65495335660734,0.5087910055469991,0.9220839344570738,0.5229806035115351,0.6098212939440532,0.9007771736930321,0.6098212939440532,0.000332824427480916
1,0.5518630056890823,78.92726252581565,0.5591116023324701,79.43112230298173,0.47424239775641175,0.9303535144067856,0.4454936247259669,0.512146830465768,0.9274458224159512,0.512146830465768,0.0006661577608142494
2,0.4692447583411486,82.15884536870128,0.5349735454486234,78.7672408859383,0.499369813499498,0.9365211337419586,0.5400108202541674,0.5218128664257042,0.9266282592533877,0.5218128664257042,0.0009994910941475827
3,0.4245746506761959,83.72509460766173,0.47690801368686403,82.0866479711555,0.5513022581310978,0.9533023182113987,0.7570412009564051,0.5177246106781654,0.9202025953886835,0.5177246106781654,0.0009994910941475827
4,0.3666945315499342,85.91450093712321,0.4715517296516982,83.98099925599496,0.6610553790157987,0.9497315585152414,0.7124032178580327,0.6351875377904015,0.9394332046581457,0.6351875377904015,0.0009961119935382127
5,0.3354281650699732,87.06173075316055,0.4012431328857902,84.54186459108338,0.6639591407026726,0.9589439751381515,0.7037816391419209,0.6499701474630506,0.9472886138633454,0.6499701474630506,0.0009860203882490518
6,0.3140730369182033,87.89618823641769,0.42814632959283183,84.3987866994792,0.6685248974939731,0.9595879639790901,0.6800014324969483,0.7116876448462989,0.9517508772071915,0.7116876448462989,0.0009693527499296499
7,0.2790852333184417,89.25591223274081,0.406162180033696,84.91959022491845,0.6037463681209292,0.9605474145417785,0.7275527387407125,0.5809750726862647,0.9402059139653544,0.5809750726862647,0.0009463344797952117
8,0.2534240047781522,90.29092602098679,0.44724734209097217,83.11680879070566,0.6568632974229465,0.9559094573034452,0.6664070129819968,0.6922930668815169,0.9425532635115724,0.6922930668815169,0.0009172768604618339
9,0.22261576261229188,91.52649611422159,0.49084919386536535,84.08401533794998,0.6475745089246929,0.9557760880521504,0.6934021043613647,0.6212552458255227,0.9380173714366176,0.6212552458255227,0.0008825728463831227
10,0.18474845782718585,92.95068463714829,0.49815493593685817,83.10536255937733,0.6834089393743058,0.9509649292686888,0.6593967586218208,0.7220292723534255,0.9459793970911268,0.7220292723534255,0.0008426917498153162
11,0.1333077772769309,95.02309978869961,0.5906587400249321,82.35563440737137,0.6746431686040448,0.9527317420619393,0.6560433547800649,0.7073260087134723,0.9418788595326081,0.7073260087134723,0.000798172894174115
12,0.09340211879319817,96.52965965117528,0.7521875406051204,82.26406455674469,0.6592146597366455,0.9470326398634971,0.6572645360251805,0.6640192976190049,0.9372962970472194,0.6640192976190049,0.0007496183206106869
13,0.06473220164908935,97.71270309310349,0.7967920784097519,82.55594345561724,0.6602837089665204,0.9492239890025971,0.6521282108919939,0.6712773074791741,0.9400216075002469,0.6712773074791741,0.000697684646437889
14,0.044529424767002806,98.37406138455478,0.8278787446065541,83.08819321238482,0.6728827782335538,0.9487222722532704,0.6653251975500043,0.6850779228590955,0.9415195116233559,0.6850779228590955,0.000643074185507527
15,0.03150756460195052,98.88500244726444,0.8930860333090281,83.7463515137641,0.6655239387461799,0.9483028723120477,0.6700524578003744,0.6631499013964556,0.9414469083831871,0.6631499013964556,0.0005865254506203184
